x coordinate,y_coordinate,gas heat transfer coefficient,heat flux,max wall temperature,tbc wall temperature,Re inner,Re outer,pressure drops,section lenghts,hydrolic diameter inner,hydrolic diameter outer,wt1,wto,rf1 inner,rf1 outer,rf2,t,hi,ho,stress ratios
0.33408696,0.04991728,4774.313862757002,7440766.3426341,709.7209866097639,1646.78403935811,14910.933608837982,16268.890036642351,1977640.07835374,0.004472096767199928,0.0010706624408486722,0.0011271575505296687,0.0007,0.000369517381091596,0.0002,0.0002,0.00010071525573730469,0.002,19926.510446892666,21365.53248202182,2.6012537407079734
0.3383947,0.051118540000000004,4565.895884326787,7251965.071038644,701.1333414940161,1614.5286183298344,14176.584144811946,15475.741464837061,1883096.6409061796,0.004463642489917857,0.0010735115449891691,0.0011304540112037742,0.0007,0.00037791447383923345,0.0002,0.0002,0.000100685453414917,0.002,19282.10306292258,20683.226721359446,2.732194994329728
0.34270243,0.05228797,4376.112365861941,7073913.05993401,692.9572073871476,1584.0326239071314,13488.058915507987,14732.206598809156,1798235.6568127126,0.004455526715945049,0.0010761237330557734,0.0011335195752511685,0.0007,0.0003860757977275036,0.0002,0.0002,0.0001006556510925293,0.002,18675.832739385583,20041.704422015264,2.8728336981794627
0.34701016,0.05342603,4202.793530587149,6905913.258022431,685.1739284237941,1555.1901039214674,12841.410421986717,14033.919367903118,1721804.4918446487,0.004447736858425823,0.00107852348834346,0.0011363764134725931,0.0007,0.0003940065290806956,0.0002,0.0002,0.0001006258487701416,0.002,18104.117590908,19437.05045844979,3.0225597505433712
0.35131788999999997,0.054533200000000004,4044.080534555555,6747315.663233516,677.7652869210975,1527.901441394626,12233.12004703551,13377.004293958229,1652752.0058252912,0.004440298566864683,0.0010807322138383694,0.001139043942611944,0.0007,0.000401711756840602,0.0002,0.0002,0.00010059604644775391,0.002,17563.81070234263,18865.835827887844,3.181842301860484
0.35562562000000003,0.0556101,3898.3569697494336,6597497.894081573,670.7128114378396,1502.070220190606,11660.02321589831,12757.98987127179,1590183.432721457,0.004433172833953078,0.0010827689173527832,0.0011415395164666347,0.0007,0.0004091973267097795,0.0002,0.0002,0.00010056624412536622,0.002,17052.10621007056,18325.01333404622,3.351607044707447
0.35993336,0.05665719,3764.2478715087746,6455904.221520864,663.999937802466,1477.6102868011826,11119.32291168038,12173.81718145369,1533349.201739389,0.004426327277834309,0.0010846500014581296,0.0011438780526655654,0.0007,0.0004164678145757917,0.0002,0.0002,0.00010053644180297852,0.002,16566.56604973519,17811.940785489536,3.533914820134544
0.36424109,0.05767495,3640.557477038897,6322016.052735496,657.6107732497875,1454.4408087664947,10608.50259154115,11621.742726477623,1481608.7151622546,0.004419778409038182,0.0010863899718851367,0.0011460727806894193,0.0007,0.00042352778128928765,0.0002,0.0002,0.00010050663948059083,0.002,16105.018640680964,17324.270975472467,3.729453379998984
0.36854882,0.05866384,3526.2459450886217,6195354.386219665,651.5303834990534,1432.4868702981878,10125.301459789389,11099.308734260052,1434413.6819974743,0.004413506584769086,0.0010880016335291184,0.0011481353936030692,0.0007,0.000430381516582309,0.0002,0.0002,0.00010047683715820313,0.002,15665.533047373796,16859.92167260726,3.939079016349471
0.37285655,0.05962431,3420.404375156138,6075475.497790533,645.7447229047864,1411.6788615649343,9667.680785618613,10604.304583657622,1391292.1667548195,0.00440750428279997,0.001089496340210059,0.0011500762788552057,0.0007,0.0004370331235535412,0.0002,0.0002,0.00010044703483581543,0.002,15246.383538900574,16417.03611867594,4.164289709592328
0.37716428,0.060556809999999996,3322.2343204496538,5961967.041810617,640.240559426549,1391.9519149297175,9233.79599073269,10134.734959423466,1351835.7541593404,0.004401767646082601,0.0010908842034963056,0.0011519047122508245,0.0007,0.0004434866004607567,0.0002,0.0002,0.00010041723251342774,0.002,14846.020433919794,15993.950603502115,4.404642173240896
0.38147201999999997,0.06146176,3231.034825555868,5854449.180813135,635.0056398143621,1373.2462128846491,8821.980645540847,9688.801143667628,1315690.8365109756,0.0043962604228253,0.0010921742104301603,0.0011536289450393225,0.0007,0.0004497456479287821,0.0002,0.0002,0.00010038743019104004,0.002,14463.055200618464,15589.177326011684,4.663137953765143
0.38577975,0.06233958,3146.1857037137165,5752568.5510615995,630.0284771976228,1355.506019171817,8430.718215252993,9264.869498170121,1282548.9811796236,0.004391007060720874,0.0010933744104511805,0.0011552563905076012,0.0007,0.00045581388494500633,0.0002,0.0002,0.00010035762786865235,0.002,14096.231829296381,15201.373142863431,4.942651793665171
0.39008748000000004,0.0631907,3067.1355754794345,5655995.160811209,625.2982602730001,1338.6791986635467,8058.628702366043,8861.456313965087,1252139.7936828977,0.004385964470558285,0.001094492044694152,0.0011567937463767607,0.0007,0.00046169492421541895,0.0002,0.0002,0.00010032782554626465,0.002,13744.412093317058,14829.323233059842,5.453581258592056
0.39439521,0.06401541000000001,2993.40588279076,5564436.93066662,620.8057188284191,1322.7199119727113,7704.467493088537,8477.225356255814,1224231.2121515549,0.0043811554800645995,0.0010955334490693883,0.001158246813534377,0.0007,0.0004673913636971698,0.0002,0.0002,0.00010029802322387696,0.002,13406.585461928351,14471.95028983496,4.7485828119390865
0.39870294,0.06481415,2924.556270106135,5477605.512263555,616.5413521516274,1307.5825490259513,7367.079061329371,8110.938370996723,1198613.264753019,0.004376571259890565,0.0010965045330117347,0.0011596211077590307,0.0007,0.00047290676183541755,0.0002,0.0002,0.00010026822090148926,0.002,13081.805194635195,14128.247501874612,4.324152822651339
0.40301067,0.06558735,2860.1934127312993,5395233.147627562,612.4963768102841,1293.2247962703982,7045.406834127884,7761.464774682809,1175100.9709514647,0.004372209701192242,0.0010974106256428473,0.0011609216213046452,0.0007,0.0004782445564105441,0.0002,0.0002,0.00010023841857910157,0.002,12769.209016869034,13797.299366253434,3.9787492914366513
0.40731840999999996,0.06633541,2799.966680736529,5317073.108609382,608.6628014930717,1279.607767358402,6738.48712052,7427.774773098286,1153531.6448682537,0.004368028355139258,0.0010982565191008243,0.00116215284904487,0.0007,0.0004834079340054006,0.0002,0.0002,0.00010020861625671387,0.002,12468.014669807095,13478.27656887264,3.692381162537488
0.41162614000000003,0.06705869,2743.563605326874,5242899.014114644,605.0334474850304,1266.6959391748667,6445.438267591728,7108.9273517513375,1133762.3456850809,0.004364023999590294,0.0010990465185298302,0.0011633188268194248,0.0007,0.0004883997683822962,0.0002,0.0002,0.00010017881393432618,0.002,12177.51111430311,13170.426314400589,3.4512934005904174
0.41593387000000004,0.06775737999999999,2690.7149262058297,5172515.984871871,601.6026372153547,1254.4592442095206,6165.462081799058,6804.071256268892,1115671.5955348997,0.004360219602646135,0.0010997843531793568,0.00116442296920668,0.0007,0.00049322174562344,0.0002,0.0002,0.00010014901161193848,0.002,11897.068738436823,12873.08237899722,3.2457462408472684
0.4202416,0.0684319,2641.1602923792425,5105719.432301198,598.3639142204686,1242.8656098324143,5897.801714597333,6512.400529406228,1099144.131829451,0.004356616166854739,0.001100473673282495,0.0011654687680244687,0.0007,0.0004978770771739351,0.0002,0.0002,0.00010011920928955079,0.002,11626.073790077327,12585.59706675001,3.068562200376335
0.42454933,0.06908272,2594.6603633343766,5042313.474542108,595.3109171535083,1231.8841441301684,5641.757218800889,6233.170670681676,1084075.7559312752,0.004353184699102489,0.001101117861916272,0.0011664595100434713,0.0007,0.0005023692816301808,0.0002,0.0002,0.00010008940696716309,0.002,11363.966517787803,12307.381010526293,2.914367805920445
0.42885707,0.06971008999999999,2551.013029742581,4980832.432963963,593.1171361720003,1222.0004769711302,5412.234831169153,5982.844913819803,1070952.5278955342,0.0019352845188756764,0.0011017197863508518,0.0011673978826273255,0.0007,0.0005066611280656209,0.0002,0.0002,0.0001000596046447754,0.002,11127.573876399108,12056.614556195853,2.77950112049096
0.43077319999999997,0.06998170000000001,2532.464799194645,4955604.877616703,591.6371247285363,1217.3475276951992,5391.628403816001,5961.3184579004965,1062913.2089309925,0.0,0.0011019491066471898,0.0011677765060194207,0.0007,0.0005085128219892604,0.0002,0.0002,0.0001000298023223877,0.002,11091.3588030035,12019.396194060408,2.7273199599921734
